Security Code,Security Name,Name of Person,Category of person,Type of Securities held Prior to acquisition/Disposed),Number of Securities held Prior to acquisition/Disposed,%   of  Securities held Prior to acquisition/Disposed,Type of Securities Acquired/Disposed/Pledge etc.,Number of Securities Acquired/Disposed/Pledge etc.,Value  of Securities Acquired/Disposed/Pledge etc,Transaction Type ( Buy/Sale/Pledge/Revoke/Invoke),Type of Securities held Post  acquisition/Disposed/Pledge  etc,Number of Securities held Post  acquisition/Disposed/Pledge etc,Post-Transaction % of Shareholding,Date of acquisition of shares/sale of shares/Date of Allotment(From date),Date of acquisition of shares/sale of shares/Date of Allotment( To date  ),Date of Intimation to Company,Mode of Acquisition,Trading in Derivative - Type of Contract,Derivative Contract  Specification,Derivatives - Buy Value (Notional),Derivatives - Buy-Number of Units(Contracts*lot size),Derivatives - Sales Value (Notional),Derivatives - Sales-Number of Units(Contracts * lot size),Exchange on which the Trade was executed,Reported to Exchange
500251,Trent Ltd,Krutika Mehta,Designated Person,Equity Shares,187,0.00,Equity Shares,117134,117134.00,Acquisition,Equity,117321,0.02,09 Jun 2026,09 Jun 2026,11 Jun 2026,Others,,,,,,,NA,11 Jun 2026
500251,Trent Ltd,Krutika Mehta,Designated Person,Equity Shares,117321,0.02,Equity Shares,117134,328932210.00,Disposal,Equity,187,0.00,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Sale,,,,,,,NSE,11 Jun 2026
501423,Shaily Engineering Plastics Ltd,Purnendu Mallick,Designated Person,Equity Shares,88,0.00,Equity Shares,80,246388.00,Disposal,Equity,8,0.00,08 Jun 2026,08 Jun 2026,10 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
501423,Shaily Engineering Plastics Ltd,SITAKANTA DASH,Designated Person,Equity Shares,7750,0.02,Equity Shares,500,1600000.00,Disposal,Equity,7250,0.02,10 Jun 2026,10 Jun 2026,10 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
539978,Quess Corp Ltd,Quess Corp Limited Employees Welfare Trust,Designated Person,Equity Shares,757690,0.51,Equity Shares,69297,16588356.00,Acquisition,Equity,826987,0.55,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532923,Renaissance Global Ltd,Sumit Shah,Promoter and Director,Equity,1072704,1.00,Equity,256091,26056348.00,Acquisition,-,1328795,1.24,11 Jun 2026,11 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
501343,Motor & General Finance Ltd,RAM PRAKASH & CO.P  LTD,Promoter Group,Equity,2852814,7.37,Equity,14241,416549.00,Acquisition,-,2867055,7.40,11 Jun 2026,11 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
534338,Max heights Infrastucture Ltd,PITAMPURA LEASING & HOUSING FINANCE LIMITED,Promoter,Equity Shares,630208,4.04,Equity Shares,1536,17474.00,Acquisition,Equity,631744,4.05,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
543377,Adishakti Loha and Ispat Ltd,KIRAN MITTAL,Promoter Group,Equity Shares,866303,6.90,Equity Shares,230000,2875000.00,Disposal,Equity,636303,5.07,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
517544,Centum Electronics Ltd,Jagadish Singh,Designated Person,Equity Shares,10500,0.07,Equity Shares,2300,7967500.00,Disposal,Equity,8200,0.06,05 Jun 2026,05 Jun 2026,09 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
539120,Grameva Ltd,Maneesha Singh,Promoter,Equity Shares,1595693,33.25,Equity Shares,71033,2130990.00,Acquisition,Equity,1666726,34.73,09 Jun 2026,09 Jun 2026,11 Jun 2026,Off Market,,,,,,,NA,11 Jun 2026
544124,Vibhor Steel Tubes Ltd,VIJAY KUMAR KAUSHIK,Promoter & Director,Equity Shares,4158654,21.93,Equity Shares,5446,648405.00,Acquisition,Equity,4164100,21.96,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
540097,Gamco Ltd,RAJ GOENKA,Promoter Group,Equity Shares,1227043,2.27,Equity Shares,31491,1365957.00,Acquisition,Equity,1258534,2.33,09 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
535910,Money Masters Leasing & Finance Ltd,Hozef Abdulhussain Darukhanawala Jointly Durriya Hozef Darukhanawala,Promoter & Director,Equity Shares,28436120,28.33,Equity Shares,26883620,19625043.00,Pledge,Equity,28436120,28.33,09 Jun 2026,09 Jun 2026,10 Jun 2026,Creation Of Pledge,,,,,,,NA,11 Jun 2026
532527,Ramkrishna Forgings Ltd,Riddhi Portfolio Pvt. Ltd.,Promoter,Equity Shares,62947039,34.62,Equity Shares,335000,703500000.00,Acquisition,Equity,63282039,34.74,09 Jun 2026,09 Jun 2026,10 Jun 2026,Preferential Offer,,,,,,,NA,11 Jun 2026
532527,Ramkrishna Forgings Ltd,Riddhi Portfolio Pvt. Ltd.,Promoter,Equity Shares,62947039,34.62,Equity Shares,335000,703500000.00,Acquisition,Equity,63282039,34.74,09 Jun 2026,09 Jun 2026,10 Jun 2026,Preferential Offer,,,,,,,NA,11 Jun 2026
532650,MSP Steel & Power Ltd,Ilex Private Limited,Promoter Group,Equity Shares,13518500,2.39,Equity Shares,1660000,68971086.00,Acquisition,Equity,15178500,2.68,05 Jun 2026,08 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Shree Vinay Finvest P Ltd.,Promoter Group,Equity Shares,16836843,2.97,Equity Shares,2850000,117572474.00,Acquisition,Equity,19686843,3.47,04 Jun 2026,08 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Sampat Marketing Company Pvt Ltd,Promoter Group,Equity Shares,11281642,1.99,Equity Shares,700000,28963830.00,Acquisition,Equity,11981642,2.12,04 Jun 2026,04 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Ilex Private Limited,Promoter Group,Equity Shares,13518500,2.39,Equity Shares,1660000,68971086.00,Acquisition,Equity,15178500,2.68,05 Jun 2026,08 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Shree Vinay Finvest P Ltd.,Promoter Group,Equity Shares,16836843,2.97,Equity Shares,2850000,117572474.00,Acquisition,Equity,19686843,3.47,04 Jun 2026,08 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Sampat Marketing Company Pvt Ltd,Promoter Group,Equity Shares,11281642,1.99,Equity Shares,700000,28963830.00,Acquisition,Equity,11981642,2.12,04 Jun 2026,04 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Ilex Private Limited,Promoter Group,Equity Shares,13518500,2.39,Equity Shares,1660000,68971086.00,Acquisition,Equity,15178500,2.68,05 Jun 2026,08 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Shree Vinay Finvest P Ltd.,Promoter Group,Equity Shares,16836843,2.97,Equity Shares,2850000,117572474.00,Acquisition,Equity,19686843,3.47,04 Jun 2026,08 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532650,MSP Steel & Power Ltd,Sampat Marketing Company Pvt Ltd,Promoter Group,Equity Shares,11281642,1.99,Equity Shares,700000,28963830.00,Acquisition,Equity,11981642,2.12,04 Jun 2026,04 Jun 2026,09 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
500413,Thomas Cook (India) Ltd,IDBI Trusteeship Services Limited,Connected Person,Equity Shares,4501162,0.96,Equity Shares,10052,10052.00,Disposal,Equity,4491110,0.95,09 Jun 2026,09 Jun 2026,10 Jun 2026,ESOP,,,,,,,NA,11 Jun 2026
543241,Veer Global Infraconstruction Ltd,DEV VIJAY BHANSHALI,Promoter Group,Equity Shares,331644,2.04,Equity Shares,8607,1218751.00,Acquisition,Equity,340251,2.09,08 Jun 2026,10 Jun 2026,10 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
544371,Vikram Aroma Ltd,MR. GHANSHYAMBHAI KARSANDAS PATEL,Promoter,Equity Shares,150250,4.79,Equity Shares,150000,0.00,Acquisition,Equity,300250,9.57,10 Jun 2026,10 Jun 2026,11 Jun 2026,Inter-se Transfer,,,,,,,BSE,11 Jun 2026
544534,Jaro Institute of Technology Management and Research Ltd,Sanjay Namdeo Salunkhe,Promoter,Equity Shares,12265679,55.07,Equity Shares,8806,4757760.00,Acquisition,Equity,12274485,55.11,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532070,Gujjubhai Industries Ltd,Kingsman Wealth Management Private Limited,Promoter Group,Equity Shares,2691462,12.87,Equity Shares,28814,4033960.00,Acquisition,Equity,2720276,13.00,05 Jun 2026,08 Jun 2026,10 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
507785,Tainwala Chemicals and Plastics (India) Ltd,Mahendra Kumar Singhania,Designated Person,Equity Shares,25000,0.27,Equity Shares,25000,0.00,Disposal,Equity,0,0.00,09 Jun 2026,09 Jun 2026,10 Jun 2026,Off Market,,,,,,,NA,11 Jun 2026
507785,Tainwala Chemicals and Plastics (India) Ltd,Periwinkle Fashions Private Limited,Promoter Group,Equity Shares,8844,0.09,Equity Shares,25000,0.00,Acquisition,Equity,33844,0.36,09 Jun 2026,09 Jun 2026,10 Jun 2026,Off Market,,,,,,,NA,11 Jun 2026
541358,Unifinz Capital India Ltd,Kiran Mittal,Promoter,Equity Shares,971181,10.97,Equity Shares,1181,620615.00,Disposal,Equity,970000,10.97,18 Dec 2025,18 Dec 2025,09 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
541358,Unifinz Capital India Ltd,Pawan Kumar Mittal,Promoter,Equity Shares,6059500,13.69,Equity Shares,80000,5368000.00,Disposal,Equity,5979500,13.57,08 Jun 2026,08 Jun 2026,09 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
541358,Unifinz Capital India Ltd,Kiran Mittal,Promoter,Equity Shares,4850000,10.97,Equity Shares,70000,4697000.00,Disposal,Equity,4780000,10.80,08 Jun 2026,08 Jun 2026,09 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
544371,Vikram Aroma Ltd,MR. DHIRAJLAL KARSANDAS PATEL,Promoter,Equity Shares,428581,13.67,Equity Shares,150000,0.00,Disposal,Equity,278581,8.88,10 Jun 2026,10 Jun 2026,11 Jun 2026,Inter-se Transfer,,,,,,,BSE,11 Jun 2026
544248,Mach Travel Solutions Ltd,AMIT BHATIA,Promoter & Director,Equity Shares,13940000,66.26,Equity Shares,2400,333487.00,Acquisition,Equity,13942400,66.28,08 Jun 2026,08 Jun 2026,10 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
544248,Mach Travel Solutions Ltd,AMIT BHATIA,Promoter & Director,Equity Shares,13942400,66.28,Equity Shares,56400,8349489.00,Acquisition,Equity,13998800,66.54,09 Jun 2026,09 Jun 2026,10 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
544248,Mach Travel Solutions Ltd,AMIT BHATIA,Promoter & Director,Equity Shares,13998800,66.54,Equity Shares,34800,5207923.00,Acquisition,Equity,14033600,66.71,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,BSE,11 Jun 2026
542772,360 ONE WAM LTD,ANSHUMAN  MAHESHWARY,Designated Person,Equity Shares,165152,0.04,Equity Shares,20000,21407000.00,Disposal,Equity,145152,0.04,09 Jun 2026,09 Jun 2026,10 Jun 2026,Market Sale,,,,,,,NSE,11 Jun 2026
532923,Renaissance Global Ltd,Sumit Shah,Promoter & Director,Equity Shares,1030830,0.96,Equity Shares,41874,4007413.00,Acquisition,Equity,1072704,1.00,10 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
513566,Nova Iron & Steel Ltd,Titanic Steel Industries Private Limited,Promoter Group,Equity Shares,1165400,3.22,Equity Shares,1074185,24193565.00,Acquisition,Equity,2239585,6.35,04 Jun 2026,04 Jun 2026,10 Jun 2026,Inter-se Transfer,,,,,,,BSE,11 Jun 2026
513566,Nova Iron & Steel Ltd,Aniket Singal,Promoter,Equity Shares,3273600,9.06,Equity Shares,3273600,36009600.00,Disposal,Equity,0,0.00,04 Jun 2026,04 Jun 2026,09 Jun 2026,Inter-se Transfer,,,,,,,BSE,11 Jun 2026
513566,Nova Iron & Steel Ltd,Vintage Steel Private Limited,Promoter Group,Equity Shares,94000,0.26,Equity Shares,2199415,11816035.00,Acquisition,Equity,2293415,6.20,04 Jun 2026,04 Jun 2026,10 Jun 2026,Inter-se Transfer,,,,,,,BSE,11 Jun 2026
544263,KRN Heat Exchanger And Refrigeration Ltd,Anju Devi,Promoter & Director,Equity Shares,23700000,36.21,Equity Shares,500000,558651815.00,Disposal,Equity,23200000,35.44,09 Jun 2026,09 Jun 2026,11 Jun 2026,Block Deal,,,,,,,BSE,11 Jun 2026
544263,KRN Heat Exchanger And Refrigeration Ltd,Santosh Kumar Yadav,Promoter & Director,Equity Shares,20299950,31.01,Equity Shares,500000,558500062.00,Disposal,Equity,19799950,30.24,09 Jun 2026,09 Jun 2026,11 Jun 2026,Block Deal,,,,,,,BSE,11 Jun 2026
544080,Sayaji Hotels (Indore) Ltd,Kayum Razak Dhanani,Promoter,Equity,60868,2.00,Equity,17837,19585026.00,Disposal,-,43031,1.41,10 Jun 2026,10 Jun 2026,10 Jun 2026,Market Sale,,,,,,,BSE,11 Jun 2026
539289,Aurum PropTech Ltd,Aurum RealEstate Developers Limited,Promoter,Equity Shares,36608355,47.76,Equity Shares,20000,3674965.00,Acquisition,Equity,36628355,47.78,10 Jun 2026,10 Jun 2026,10 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
590066,KCP Ltd,VRK GRANDSONS INVESTMENT LTD,Promoter Group,Equity Shares,4249193,3.30,Equity Shares,89505,14338397.00,Acquisition,Equity,4338698,3.36,04 Jun 2026,10 Jun 2026,11 Jun 2026,Market Purchase,,,,,,,NSE,11 Jun 2026
532663,Sasken Technologies Ltd,BHARATHIPRIYA ANANDHAN,Employee,Equity Shares,500,0.00,Equity Shares,500,1127978.00,Disposal,Equity,0,0.00,01 Jun 2026,01 Jun 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,V MADHUSUDANA D RAO,Employee,Equity Shares,3317,0.02,Equity Shares,30,67896.00,Disposal,Equity,3287,0.02,29 May 2026,04 Jun 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,UJJANI RAMESH SMITHA,Employee,Equity Shares,500,0.00,Equity Shares,200,438757.00,Disposal,Equity,300,0.00,29 May 2026,29 May 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,AKSHATA SINGANNAVAR,Employee,Equity Shares,500,0.00,Equity Shares,500,1083071.00,Disposal,Equity,0,0.00,05 Jun 2026,05 Jun 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,V VEERANJANEYULU,Employee,Equity Shares,500,0.00,Equity Shares,70,155239.00,Disposal,Equity,430,0.00,29 May 2026,01 Jun 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,GURURAJ RAO,Employee,Equity Shares,1070,0.01,Equity Shares,300,674897.00,Disposal,Equity,770,0.01,29 May 2026,29 May 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,VINAY CHANDRASHEKHAR HARUGOP,Employee,Equity Shares,200,0.00,Equity Shares,100,291685.00,Disposal,Equity,100,0.00,03 Jun 2026,09 Jun 2026,10 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,AVINA ATTAVAR NARAYAN,Employee,Equity Shares,420,0.00,Equity Shares,120,273952.00,Disposal,Equity,300,0.00,05 Jun 2026,09 Jun 2026,09 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
532663,Sasken Technologies Ltd,KANDASAMY RANJITH,Employee,Equity Shares,250,0.00,Equity Shares,50,114881.00,Disposal,Equity,200,0.00,09 Jun 2026,09 Jun 2026,09 Jun 2026,Market Sale,,,,,,,NSE,10 Jun 2026
524606,Beryl Drugs Ltd,SUDHIR SETHI,Promoter & Director,Equity Shares,500657,9.85,Equity Shares,3482,84568.00,Acquisition,Equity,504139,9.91,09 Jun 2026,09 Jun 2026,10 Jun 2026,Market Purchase,,,,,,,BSE,10 Jun 2026
532387,Pritish Nandy Communications Ltd,Ishita Pritish Nandy,Promoter,Equity Shares,575610,3.98,Equity Shares,1071819,0.00,Acquisition,Equity,1647429,11.39,24 Dec 2025,24 Dec 2025,10 Jun 2026,Inheritance,,,,,,,NA,10 Jun 2026
532387,Pritish Nandy Communications Ltd,Rangita Pritish Nandy,Promoter & Director,Equity Shares,643500,4.45,Equity Shares,1071819,0.00,Acquisition,Equity,1715319,11.86,24 Dec 2025,24 Dec 2025,10 Jun 2026,Inheritance,,,,,,,NA,10 Jun 2026
532387,Pritish Nandy Communications Ltd,Ishita Pritish Nandy,Promoter,Equity Shares,575610,3.98,Equity Shares,1071819,0.00,Acquisition,Equity,1647429,11.39,24 Dec 2025,24 Dec 2025,10 Jun 2026,Inheritance,,,,,,,NA,10 Jun 2026
542019,Shubham Polyspin Ltd,Anil Devkishan Somani,Promoter,Equity Shares,2490000,20.54,Equity Shares,41814,0.00,Disposal,Equity,2448186,20.20,08 Jun 2026,08 Jun 2026,10 Jun 2026,Market Sale,,,,,,,BSE,10 Jun 2026
542019,Shubham Polyspin Ltd,Anil Devkishan Somani,Promoter,Equity Shares,2448186,20.20,Equity Shares,25113,0.00,Disposal,Equity,2423073,19.99,09 Jun 2026,09 Jun 2026,10 Jun 2026,Market Sale,,,,,,,BSE,10 Jun 2026
542019,Shubham Polyspin Ltd,Ankit Anil Somani,Promoter & Director,Equity Shares,3801998,31.37,Equity Shares,25000,0.00,Disposal,Equity,3776998,31.16,09 Jun 2026,09 Jun 2026,10 Jun 2026,Market Sale,,,,,,,BSE,10 Jun 2026
533148,JSW Energy Ltd,JSW Energy Employees ESOP Trust,Trust,Equity Shares,22000,0.06,Equity Shares,1000,10000.00,Disposal,Equity,21000,0.06,09 Jun 2026,09 Jun 2026,10 Jun 2026,ESOP,,,,,,,NA,10 Jun 2026
533148,JSW Energy Ltd,JSW Energy Employees Welfare Trust,Trust,Equity Shares,1062880,0.06,Equity Shares,26620,266200.00,Disposal,Equity,1036260,0.06,04 Jun 2026,04 Jun 2026,08 Jun 2026,ESOP,,,,,,,NA,10 Jun 2026
